id	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
CLDND1	6	0.37754	0.17381	0.353506	10052	2	-0.046204	0.028769	0.20485	1	1831	1	-0.046204
CLDND2	6	0.77563	0.48309	0.643289	15478	1	-0.012907	0.28389	0.71499	1	8907	2	-0.012907
CLEC10A	6	0.91659	0.69212	0.784813	18178	0	0.091762	0.016152	0.14229	1	1225	3	0.091762
CLEC11A	6	0.87962	0.61301	0.7319	17301	1	0.28611	0.015843	0.13952	1	1208	4	0.28611
CLEC12A	6	0.81033	0.52016	0.669893	15990	1	0.032003	0.4765	0.83478	1	11958	1	0.032003
CLEC12B	6	0.57173	0.33031	0.512245	13191	2	-0.025309	0.18837	0.5989	1	6854	2	-0.025309
CLEC14A	6	0.98419	0.91293	0.939466	19972	0	0.15934	0.011527	0.12222	1	968	3	0.15934
CLEC16A	6	0.2666	0.11223	0.278239	8276	2	0.13054	0.093545	0.42463	1	4290	3	0.13054
CLEC17A	6	0.33732	0.15121	0.33165	9406	2	0.19396	0.031718	0.21949	1	1976	4	0.19396
CLEC18A	3	0.12992	0.0518	0.181699	5036	1	-0.091825	0.42151	0.6528	1	11013	1	-0.091825
CLEC18B	4	0.30002	0.14347	0.320182	8810	2	-0.073311	0.93107	0.98507	1	18561	0	-0.073311
CLEC18C	3	0.66203	0.38363	0.553129	14193	1	0.27779	0.074159	0.26123	1	3729	2	0.27779
CLEC19A	6	0.30908	0.13604	0.312166	8963	2	-0.0497	0.34821	0.75362	1	9897	2	-0.0497
CLEC1A	6	0.45795	0.22748	0.411883	11319	2	-0.10219	0.83255	0.95075	1	16505	1	-0.10219
CLEC1B	6	0.88807	0.62621	0.739403	17506	1	0.049954	0.13244	0.50993	1	5345	2	0.049954
CLEC2A	6	0.019742	0.0020387	0.024796	1697	4	-0.24067	0.36847	0.76475	1	10198	1	-0.24067
CLEC2B	6	0.34392	0.15695	0.339878	9519	2	-0.088008	0.054369	0.32779	1	2995	2	-0.088008
CLEC2D	6	0.77877	0.48572	0.645081	15516	1	0.00066175	0.16314	0.56502	1	6151	2	0.00066175
CLEC2L	6	0.52696	0.28593	0.471258	12418	1	0.027891	0.75776	0.9278	1	15429	1	0.027891
CLEC3A	6	0.1484	0.045797	0.172367	5491	3	-0.13715	0.69453	0.91492	1	14641	1	-0.13715
CLEC3B	6	0.57432	0.3319	0.513589	13237	2	-0.018438	0.16806	0.56726	1	6297	3	-0.018438
CLEC4A	6	0.0063616	0.00034456	0.006753	1036	3	-0.24191	0.19969	0.61844	1	7145	2	-0.24191
CLEC4C	6	0.68696	0.39815	0.566681	14446	1	0.14637	0.16133	0.56439	1	6101	3	0.14637
CLEC4D	6	0.91032	0.68071	0.779495	18019	0	-0.023583	0.25229	0.6923	1	8401	2	-0.023583
CLEC4E	6	0.79551	0.50165	0.656224	15757	1	0.014063	0.3543	0.75751	1	9986	2	0.014063
CLEC4F	6	0.47638	0.24229	0.425315	11623	2	-0.060246	0.086534	0.41105	1	4084	2	-0.060246
CLEC4G	6	0.9889	0.93276	0.952196	20128	0	0.19464	0.058851	0.34808	1	3205	3	0.19464
CLEC4M	6	0.21728	0.081399	0.235779	7080	2	-0.11455	0.67662	0.91075	1	14452	1	-0.11455
CLEC5A	6	0.85369	0.57854	0.711051	16773	1	-0.048723	0.016898	0.1499	1	1262	1	-0.048723
CLEC6A	6	0.96311	0.82361	0.875012	19382	0	0.13948	0.22089	0.64977	1	7712	3	0.13948
CLEC7A	6	0.94203	0.75914	0.830147	18840	0	0.08556	0.74663	0.92646	1	15275	1	0.08556
CLEC9A	6	0.43655	0.21496	0.401292	10980	2	0.019411	0.44397	0.8156	1	11398	2	0.019411
CLECL1	6	0.94825	0.77162	0.837102	18999	0	-0.025238	0.26719	0.70547	1	8628	1	-0.025238
CLGN	6	0.97412	0.87847	0.917904	19683	0	0.12587	0.056363	0.33264	1	3093	4	0.12587
CLHC1	6	0.825	0.53342	0.678497	16229	1	-0.065861	0.39146	0.77442	1	10562	2	-0.065861
CLIC1	6	0.74723	0.4725	0.637049	15117	1	0.24404	0.033529	0.229	1	2060	4	0.24404
CLIC2	6	0.87519	0.60769	0.729575	17205	1	0.0084585	0.90247	0.97948	1	17958	0	0.0084585
CLIC3	6	0.56909	0.33031	0.512245	13140	1	-0.10222	0.025467	0.19258	1	1670	2	-0.10222
CLIC4	6	0.75309	0.4725	0.637049	15184	1	0.021651	0.23958	0.68085	1	8214	2	0.021651
CLIC5	6	0.81145	0.52016	0.669893	16007	1	0.16131	0.038954	0.25829	1	2306	3	0.16131
CLIC6	6	0.49634	0.25283	0.434821	11919	2	0.093834	0.44233	0.81255	1	11369	2	0.093834
CLINT1	6	0.24359	0.10277	0.27011	7695	2	-0.023566	0.032974	0.22746	1	2035	2	-0.023566
CLIP1	6	0.1994	0.075757	0.232265	6666	3	-0.15542	0.46674	0.8271	1	11800	2	-0.15542
CLIP2	6	0.7681	0.47779	0.639564	15367	1	0.0099589	0.55654	0.88322	1	13263	2	0.0099589
CLIP3	6	0.68669	0.39815	0.566681	14441	1	0.010518	0.50381	0.85206	1	12400	1	0.010518
CLIP4	6	0.84093	0.54932	0.687435	16516	1	-0.089908	0.52371	0.86426	1	12729	1	-0.089908
CLK1	6	0.31403	0.13701	0.312824	9044	2	0.0252	0.26697	0.70547	1	8623	1	0.0252
CLK2	6	0.55726	0.31838	0.503637	12935	1	-0.010326	0.85815	0.96166	1	17017	1	-0.010326
CLK3	6	0.99652	0.96978	0.978451	20364	0	0.33955	0.0032677	0.04359	1	399	4	0.33955
CLK4	6	0.03382	0.0041847	0.038562	2264	4	-0.23551	0.54708	0.88035	1	13122	1	-0.23551
CLLU1OS	6	0.93462	0.74418	0.822837	18638	0	0.084008	0.27517	0.71079	1	8755	2	0.084008
CLMN	6	0.53228	0.29339	0.478214	12513	1	0.068203	0.85815	0.96166	1	17016	1	0.068203
CLMP	6	0.55119	0.31124	0.494851	12827	1	0.045017	0.22559	0.66114	1	7843	3	0.045017
CLN3	6	0.13513	0.03861	0.154193	5151	3	-0.11152	0.19388	0.60892	1	6984	2	-0.11152
CLN5	6	0.080513	0.019646	0.105176	3862	3	-0.12913	0.9511	0.99273	1	19020	0	-0.12913
CLN6	6	0.077802	0.019645	0.105176	3796	3	-0.12912	0.13	0.507	1	5274	1	-0.12912
CLN8	6	0.4849	0.24685	0.428586	11745	2	0.025267	0.041786	0.26473	1	2434	3	0.025267
CLNK	5	0.063576	0.011583	0.06787	3329	1	-0.054538	0.47901	0.82055	1	11997	1	-0.054538
CLNS1A	6	0.0070136	0.00038459	0.007227	1095	4	-0.2769	0.91236	0.98274	1	18160	0	-0.2769
CLOCK	4	0.29561	0.13611	0.312166	8739	2	-0.10849	0.34169	0.6997	1	9790	1	-0.10849
CLP1	6	0.058408	0.0083788	0.055033	3157	4	-0.3262	0.22961	0.66845	1	7940	1	-0.3262
CLPB	6	0.95975	0.80754	0.861588	19295	0	0.3177	0.051067	0.31586	1	2857	4	0.3177
CLPP	6	0.92233	0.70961	0.798657	18329	0	-0.050413	0.9257	0.98709	1	18455	0	-0.050413
CLPS	6	0.47462	0.24086	0.425315	11588	2	-0.12002	0.76667	0.92917	1	15527	1	-0.12002
CLPSL1	6	0.704	0.41397	0.581906	14621	1	-0.026208	0.49727	0.84697	1	12290	2	-0.026208
CLPSL2	6	0.25681	0.10732	0.27369	8045	3	-0.13116	0.21911	0.64865	1	7644	1	-0.13116
CLPTM1	6	0.32266	0.13999	0.315631	9175	2	-0.074424	0.12218	0.49494	1	5063	2	-0.074424
CLPTM1L	6	0.89429	0.64424	0.752172	17647	0	-0.086097	0.025023	0.18682	1	1641	2	-0.086097
CLPX	6	0.9164	0.69212	0.784813	18173	0	-0.083961	0.70093	0.91631	1	14712	1	-0.083961
CLRN1	6	0.25954	0.10944	0.274691	8124	1	0.16425	0.064298	0.37255	1	3442	3	0.16425
CLRN2	6	0.35019	0.16186	0.342425	9613	1	0.17308	0.028015	0.20233	1	1789	4	0.17308
CLRN3	6	0.21365	0.080684	0.235779	6985	2	-0.012844	0.80545	0.9424	1	16085	1	-0.012844
CLSPN	6	0.78749	0.49895	0.654821	15637	1	0.24939	0.041481	0.26473	1	2417	4	0.24939
CLSTN1	6	0.89687	0.64932	0.756935	17715	0	0.01834	0.87749	0.97013	1	17426	0	0.01834
CLSTN2	6	0.62629	0.35343	0.522862	13885	1	0.20761	0.049002	0.30603	1	2760	4	0.20761
CLSTN3	6	0.9139	0.69211	0.784813	18110	0	0.039104	0.32476	0.73918	1	9556	2	0.039104
CLTA	6	0.48397	0.24546	0.428586	11727	2	0.032281	0.51806	0.86075	1	12620	2	0.032281
CLTB	6	0.18817	0.062856	0.201988	6414	2	-0.09078	0.98422	0.99855	1	19830	0	-0.09078
CLTC	6	0.00021285	4.58E-02	0.000295	314	3	-0.46622	0.80283	0.94098	1	16034	1	-0.46622
CLTCL1	6	0.043073	0.0058677	0.046126	2602	4	-0.20352	0.94912	0.99273	1	18975	0	-0.20352
CLU	6	0.35653	0.16543	0.342425	9715	2	0.049367	0.20079	0.61951	1	7180	3	0.049367
CLUAP1	6	0.19455	0.069322	0.218458	6553	3	-0.13029	0.38158	0.77061	1	10411	2	-0.13029
CLUH	6	0.80601	0.51761	0.66946	15928	1	0.062271	0.32745	0.74117	1	9591	1	0.062271
CLUL1	6	0.18489	0.057214	0.187495	6331	2	0.25724	0.02016	0.16158	1	1425	4	0.25724
CLVS1	6	0.073935	0.012514	0.070545	3710	2	0.013942	0.42958	0.80146	1	11142	2	0.013942
CLVS2	6	0.57836	0.33347	0.513887	13306	1	0.059299	0.43258	0.80456	1	11194	2	0.059299
CLYBL	6	0.2582	0.10882	0.274691	8085	3	-0.18795	0.52004	0.86232	1	12660	1	-0.18795
CMA1	6	0.57239	0.33031	0.512245	13206	1	0.1638	0.29299	0.72041	1	9060	2	0.1638
CMAS	6	0.08091	0.019817	0.105542	3868	2	0.097431	0.055342	0.33044	1	3047	3	0.097431
CMBL	6	0.039741	0.0053807	0.044022	2474	4	-0.34666	0.3216	0.73785	1	9512	1	-0.34666
CMC1	6	0.071551	0.011913	0.068644	3623	4	-0.24542	0.99545	0.99986	1	20189	0	-0.24542
CMC2	5	0.72417	0.4347	0.603234	14848	1	-0.045463	0.18261	0.55815	1	6705	2	-0.045463
CMC4	6	0.51451	0.2663	0.446169	12221	2	0.044643	0.16823	0.56726	1	6306	2	0.044643
CMIP	6	0.55492	0.31397	0.498271	12899	2	0.048327	0.16794	0.56726	1	6291	2	0.048327
CMKLR1	6	0.88778	0.62621	0.739403	17497	1	0.0862	0.099411	0.4438	1	4451	3	0.0862
CMPK1	6	5.93E-04	2.41E-03	3.2e-05	21	5	"-11,905"	0.99593	0.99987	1	20215	0	"-11,905"
CMPK2	6	0.072097	0.012059	0.069236	3644	4	-0.19493	0.17143	0.57109	1	6400	1	-0.19493
CMSS1	6	0.84746	0.55591	0.691047	16651	1	-0.059045	0.1833	0.58839	1	6721	2	-0.059045
CMTM1	5	0.95741	0.84054	0.887301	19228	0	0.10748	0.67807	0.87895	1	14473	1	0.10748
CMTM2	6	0.17568	0.056328	0.187495	6106	2	-0.1018	0.96383	0.99552	1	19318	0	-0.1018
CMTM3	6	0.3766	0.17381	0.353506	10033	2	-0.16127	0.9299	0.98848	1	18532	0	-0.16127
CMTM4	6	0.30246	0.1342	0.310179	8850	2	0.0535	0.48743	0.84132	1	12146	1	0.0535
CMTM5	6	0.95454	0.78698	0.846695	19166	0	0.035672	0.019716	0.16018	1	1397	2	0.035672
CMTM6	6	0.77035	0.48039	0.641655	15403	1	0.08473	0.55874	0.88428	1	13302	2	0.08473
CMTM7	6	0.87842	0.61033	0.730269	17269	1	0.41682	0.0011388	0.021384	1	223	4	0.41682
CMTM8	6	0.51359	0.26486	0.445173	12210	2	0.0068333	0.9099	0.98166	1	18105	0	0.0068333
CMTR1	4	5.22E-01	2.41E-03	3.2e-05	195	4	-0.53205	0.99995	1	1	20486	0	-0.53205
CMTR2	5	0.92884	0.73849	0.81939	18504	0	0.73109	1.95E-03	1.21E-02	0.000798	31	4	0.73109
CMYA5	6	0.12256	0.034721	0.146322	4858	3	-0.067999	0.5801	0.89084	1	13523	1	-0.067999
CNBD1	6	0.22921	0.090482	0.250766	7350	3	-0.13973	0.46208	0.82419	1	11725	1	-0.13973
CNBD2	6	0.00025606	5.55E-02	0.000327	328	6	-0.38695	0.99974	1	1	20449	0	-0.38695
CNBP	6	1	1	1	20524	0	0.72992	6.61E-05	2.41E-03	0.000183	17	6	0.72992
CNDP1	6	0.020426	0.0021192	0.02507	1720	3	-0.086717	0.62692	0.89771	1	13915	1	-0.086717
CNDP2	6	0.3571	0.16543	0.342425	9728	2	-0.015238	0.11252	0.47131	1	4801	2	-0.015238
CNEP1R1	6	0.050728	0.0069349	0.049424	2882	3	-0.1581	0.5225	0.86426	1	12706	1	-0.1581
CNFN	6	0.95595	0.78859	0.847445	19193	0	0.064457	0.020761	0.16266	1	1460	2	0.064457
CNGA1	6	0.86605	0.59454	0.72139	17013	1	0.21859	0.13222	0.50993	1	5336	3	0.21859
CNGA2	6	0.40937	0.20226	0.392678	10558	2	-0.094327	0.32687	0.74117	1	9584	2	-0.094327
CNGA3	6	0.49691	0.25283	0.434821	11927	1	0.074514	0.8361	0.95195	1	16575	1	0.074514
CNGA4	6	0.39245	0.1845	0.367907	10297	1	0.047079	0.79575	0.93864	1	15925	1	0.047079
CNGB1	6	0.9634	0.82361	0.875012	19389	0	0.18088	0.23232	0.67042	1	8010	3	0.18088
CNGB3	6	0.94531	0.76458	0.833731	18921	0	0.0022029	0.46062	0.82367	1	11700	1	0.0022029
CNIH	4	0.87975	0.66139	0.767432	17304	0	0.18262	0.052745	0.24742	1	2922	3	0.18262
CNIH1	4	0.82221	0.57173	0.705208	16176	0	-0.072266	0.29453	0.64239	1	9081	1	-0.072266
CNIH2	6	0.32266	0.13999	0.315631	9172	2	-0.001538	0.5302	0.86889	1	12837	2	-0.001538
CNIH3	6	0.55152	0.31124	0.494851	12836	1	0.030699	0.43359	0.80456	1	11213	2	0.030699
CNIH4	6	0.080118	0.019646	0.105176	3850	3	-0.2218	0.78047	0.93353	1	15716	1	-0.2218
CNKSR1	6	0.45768	0.22748	0.411883	11315	2	0.055488	0.13956	0.51898	1	5529	3	0.055488
CNKSR2	6	0.40925	0.20226	0.392678	10556	1	-0.09123	0.50255	0.85135	1	12379	2	-0.09123
CNKSR3	6	0.69003	0.40081	0.569563	14471	1	0.08636	0.057733	0.34111	1	3149	2	0.08636
CNN1	6	0.21415	0.081399	0.235779	7000	3	-0.074781	0.43717	0.8089	1	11278	2	-0.074781
CNN2	6	0.36816	0.16543	0.342425	9911	2	0.010197	0.24001	0.68307	1	8226	3	0.010197
CNN3	6	0.33097	0.14472	0.322605	9295	2	0.16915	0.059442	0.35064	1	3238	3	0.16915
CNNM1	6	0.14648	0.045059	0.170559	5446	2	-0.17846	0.90649	0.98083	1	18050	0	-0.17846
CNNM2	6	0.73253	0.45126	0.621127	14945	1	0.17093	0.041097	0.26346	1	2399	3	0.17093
CNNM3	6	0.97798	0.8914	0.925755	19784	0	0.23996	0.035303	0.24285	1	2138	4	0.23996
CNNM4	6	0.12607	0.035335	0.146502	4944	3	-0.13234	0.50241	0.85135	1	12376	1	-0.13234
CNOT1	6	0.98835	0.93081	0.951241	20112	0	0.24832	0.012052	0.12435	1	1007	4	0.24832
CNOT10	6	0.31694	0.13999	0.315631	9078	2	0.17772	0.063342	0.3678	1	3409	3	0.17772
CNOT11	6	0.99781	0.97821	0.984829	20411	0	0.31013	0.00099781	0.020098	1	209	5	0.31013
CNOT2	6	7.92E-01	1.21E-02	0.000106	227	6	-0.54485	0.9999	1	1	20474	0	-0.54485
CNOT3	6	0.0041216	0.00019073	0.004559	865	5	-0.55068	0.29512	0.72152	1	9094	1	-0.55068
CNOT4	6	0.99925	0.99176	0.995059	20466	0	0.56145	1.59E-01	0.00039665	0.156607	51	5	0.56145
CNOT6	6	0.21228	0.080143	0.235779	6949	3	-0.06949	0.56415	0.88812	1	13371	1	-0.06949
CNOT6L	6	0.51822	0.27158	0.453854	12273	2	0.043548	0.11753	0.48329	1	4942	1	0.043548
CNOT7	6	0.064492	0.010058	0.06159	3356	3	-0.17829	0.3739	0.76602	1	10294	1	-0.17829
CNOT8	6	0.07341	0.012514	0.070545	3689	3	-0.13778	0.43759	0.80891	1	11287	1	-0.13778
CNP	6	0.48101	0.24546	0.428586	11691	1	0.081069	0.397	0.77891	1	10655	2	0.081069
CNPPD1	6	0.84988	0.55993	0.693113	16691	1	0.17086	0.17648	0.58174	1	6525	3	0.17086
CNPY1	6	0.17851	0.056771	0.187495	6174	2	-0.061155	0.8684	0.96641	1	17228	1	-0.061155
CNPY2	6	0.87319	0.60769	0.729575	17157	1	-0.11059	0.9028	0.97971	1	17967	0	-0.11059
CNPY3	6	0.77256	0.48308	0.643289	15428	1	0.3205	0.00064468	0.014735	1	166	5	0.3205
CNPY4	6	0.072169	0.012059	0.069236	3645	4	-0.23475	0.22431	0.65835	1	7808	2	-0.23475
CNR1	6	0.77469	0.48309	0.643289	15464	1	0.12392	0.10861	0.46353	1	4693	3	0.12392
CNR2	6	0.4451	0.21822	0.403261	11114	2	0.093417	0.60673	0.8939	1	13741	1	0.093417
CNRIP1	6	0.66998	0.38504	0.553129	14278	1	0.2447	0.012649	0.12803	1	1034	3	0.2447
CNST	6	0.023494	0.0024718	0.027541	1846	3	-0.16074	0.96743	0.99609	1	19401	0	-0.16074
CNTD1	6	0.11241	0.028285	0.12713	4617	3	-0.16433	0.19258	0.60631	1	6954	2	-0.16433
CNTD2	6	0.70131	0.41397	0.581906	14587	1	0.11323	0.57551	0.88952	1	13475	1	0.11323
CNTF	5	0.067139	0.015949	0.087951	3454	2	-0.25628	0.78331	0.92233	1	15750	1	-0.25628
CNTFR	6	0.95418	0.78535	0.84547	19159	0	0.043129	0.79517	0.93832	1	15914	1	0.043129
CNTLN	6	0.51059	0.26341	0.444663	12159	1	0.054542	0.33019	0.74404	1	9638	2	0.054542
CNTN1	6	0.32502	0.14101	0.316267	9212	1	0.21247	0.01274	0.1284	1	1039	4	0.21247
CNTN2	6	0.18478	0.057214	0.187495	6329	3	-0.14052	0.5471	0.88035	1	13125	2	-0.14052
CNTN3	6	0.51626	0.2663	0.446169	12246	2	0.027854	0.42817	0.80146	1	11113	2	0.027854
CNTN4	6	0.63843	0.36128	0.53065	13966	1	-0.036554	0.47219	0.83178	1	11886	2	-0.036554
CNTN5	6	0.0141	0.0011128	0.015489	1493	4	-0.29551	0.86085	0.96235	1	17069	1	-0.29551
CNTN6	6	0.13869	0.043457	0.168751	5239	3	-0.2081	0.77812	0.9325	1	15683	1	-0.2081
CNTNAP1	6	0.0025516	0.00010923	0.003227	701	5	-0.3241	0.99773	0.99993	1	20302	0	-0.3241
CNTNAP2	6	0.44266	0.21822	0.403261	11074	1	0.015908	0.1152	0.47558	1	4880	2	0.015908
CNTNAP3	5	0.1405	0.046201	0.173635	5286	3	-0.16778	0.093564	0.39478	1	4292	1	-0.16778
CNTNAP3B	5	0.59784	0.31793	0.503307	13629	1	0.12734	0.30585	0.67408	1	9259	1	0.12734
CNTNAP4	6	0.85404	0.57854	0.711051	16779	1	0.14468	0.23084	0.66944	1	7969	3	0.14468
CNTNAP5	6	0.21646	0.081399	0.235779	7057	2	0.093042	0.54619	0.87965	1	13112	1	0.093042
CNTRL	6	0.72028	0.43261	0.600458	14804	1	0.14555	0.1639	0.56502	1	6180	2	0.14555
CNTROB	6	0.84418	0.5546	0.689506	16589	1	0.24991	0.008372	0.10075	1	779	4	0.24991
COA1	6	0.39928	0.18921	0.372852	10409	2	-0.061809	0.96063	0.99482	1	19247	0	-0.061809
COA3	6	0.53071	0.2904	0.476137	12483	1	-0.01188	0.39993	0.78145	1	10690	2	-0.01188
COA4	6	0.83761	0.54403	0.683104	16447	1	0.078818	0.0060371	0.075067	1	611	2	0.078818
COA5	6	0.032855	0.0041292	0.038413	2225	3	-0.19563	0.40347	0.78267	1	10755	1	-0.19563
COA6	6	0.18302	0.057213	0.187495	6289	2	-0.15873	0.58226	0.89084	1	13540	1	-0.15873
COASY	6	1.67E-01	2.41E-03	3.2e-05	136	4	-0.6528	0.72525	0.92108	1	14994	1	-0.6528
COBL	6	0.90944	0.68071	0.779495	17989	0	0.056476	0.47256	0.83243	1	11894	2	0.056476
COBLL1	6	0.96087	0.80985	0.863784	19330	0	0.10584	0.048337	0.30503	1	2726	3	0.10584
COCH	6	0.033735	0.0041847	0.038562	2260	4	-0.23904	0.5789	0.88986	1	13512	1	-0.23904
COG1	6	1.47E-01	2.41E-03	3.2e-05	129	6	-0.66398	0.99976	1	1	20452	0	-0.66398
COG2	6	0.0025716	0.00011212	0.003303	703	5	-0.51949	0.95807	0.99452	1	19189	0	-0.51949
COG3	6	5.52E-01	1.21E-02	0.000106	200	5	-0.81483	0.87152	0.96707	1	17300	1	-0.81483
COG4	6	0.00058786	1.23E-01	0.000561	442	5	-0.87469	0.99819	0.99996	1	20328	0	-0.87469
COG5	6	0.0040831	0.00018446	0.004429	858	4	-0.44603	0.13521	0.51368	1	5409	2	-0.44603
COG6	6	0.027594	0.0034488	0.035333	2004	3	-0.25013	0.98139	0.9981	1	19751	0	-0.25013
COG7	6	0.55008	0.31124	0.494851	12806	1	-0.018711	0.54138	0.87646	1	13024	2	-0.018711
COG8	6	0.0073267	0.00043812	0.008098	1113	3	-0.23226	0.38447	0.77192	1	10456	1	-0.23226
COIL	6	0.38531	0.17504	0.353506	10181	1	-0.035507	0.20402	0.62281	1	7268	2	-0.035507
COL10A1	6	0.43698	0.21496	0.401292	10988	1	0.012628	0.88525	0.97234	1	17584	0	0.012628
COL11A1	6	0.22498	0.087951	0.249341	7255	2	0.010874	0.45506	0.82257	1	11610	2	0.010874
COL11A2	6	0.14294	0.04381	0.168751	5358	1	0.17746	0.032921	0.22678	1	2032	4	0.17746
COL12A1	6	0.1752	0.056328	0.187495	6094	3	-0.13628	0.10735	0.46353	1	4657	2	-0.13628
COL13A1	6	0.79055	0.49895	0.654821	15686	1	0.26256	0.0079134	0.095825	1	740	5	0.26256
COL14A1	6	0.0561	0.0078459	0.052953	3067	1	0.031632	0.81773	0.94656	1	16275	1	0.031632
COL15A1	6	0.45687	0.22748	0.411883	11303	1	0.018617	0.85525	0.96062	1	16947	1	0.018617
COL16A1	6	0.38542	0.17504	0.353506	10185	2	-0.089158	0.44431	0.81628	1	11410	2	-0.089158
COL17A1	6	0.2354	0.09474	0.258006	7511	3	-0.1534	0.94206	0.99155	1	18791	0	-0.1534
COL18A1	6	0.072748	0.012221	0.069564	3667	4	-0.1461	0.91733	0.98448	1	18286	0	-0.1461
COL19A1	6	0.99266	0.95011	0.96463	20233	0	0.21104	0.0040396	0.054189	1	462	3	0.21104
COL1A1	6	0.81436	0.52284	0.670949	16053	1	0.22239	0.04201	0.26651	1	2443	3	0.22239
COL1A2	6	0.096946	0.024758	0.120142	4245	2	-0.049034	0.93037	0.98862	1	18541	0	-0.049034
COL20A1	6	0.094664	0.023439	0.11582	4195	3	-0.20461	0.80596	0.9424	1	16090	1	-0.20461
COL21A1	6	0.85226	0.57055	0.704134	16744	1	0.15397	0.20948	0.63386	1	7405	2	0.15397
COL22A1	6	0.37034	0.16543	0.342425	9938	2	-0.042319	0.52266	0.86426	1	12709	2	-0.042319
COL23A1	6	0.2364	0.09474	0.258006	7536	2	0.114	0.23015	0.66845	1	7955	3	0.114
COL24A1	6	0.82192	0.53076	0.678087	16167	1	-0.01533	0.42626	0.79989	1	11084	1	-0.01533
COL25A1	6	0.56588	0.3287	0.512245	13080	2	0.1695	0.087373	0.41312	1	4112	3	0.1695
COL27A1	6	0.93081	0.73035	0.812328	18548	0	0.13727	0.11024	0.46565	1	4744	3	0.13727
COL28A1	6	0.040958	0.0054419	0.044022	2520	1	0.19484	0.027541	0.19927	1	1769	4	0.19484
COL2A1	6	0.59135	0.3508	0.522862	13559	2	0.021785	0.42107	0.79643	1	11007	1	0.021785
COL3A1	6	0.45398	0.22418	0.409385	11266	2	-0.072315	0.7138	0.91938	1	14856	1	-0.072315
COL4A1	6	0.19218	0.06887	0.218341	6503	3	-0.18187	0.058308	0.34546	1	3173	2	-0.18187
COL4A2	6	0.18943	0.062856	0.201988	6443	3	-0.16681	0.64886	0.9018	1	14142	1	-0.16681
COL4A3	6	0.1837	0.057213	0.187495	6304	2	-0.14836	0.74478	0.9258	1	15244	1	-0.14836
COL4A3BP	6	0.20871	0.078599	0.235779	6871	2	-0.12823	0.58638	0.89084	1	13576	1	-0.12823
COL4A4	6	0.26851	0.113	0.279329	8304	1	0.032213	0.18559	0.59157	1	6782	3	0.032213
COL4A5	6	0.17219	0.055917	0.187495	6017	2	-0.069364	0.93716	0.99009	1	18683	0	-0.069364
COL4A6	6	0.41418	0.20571	0.393747	10634	2	-0.033766	0.82673	0.94867	1	16416	1	-0.033766
COL5A1	6	0.0069949	0.00038459	0.007227	1092	4	-0.51193	0.32841	0.74176	1	9613	1	-0.51193
COL5A2	6	0.13613	0.03861	0.154193	5175	2	-0.07459	0.71093	0.9187	1	14811	1	-0.07459
COL5A3	6	0.96814	0.84385	0.890202	19518	0	0.068266	0.19128	0.60528	1	6923	3	0.068266
COL6A1	6	0.021109	0.0021486	0.02507	1751	3	-0.39154	0.96795	0.99626	1	19416	0	-0.39154
COL6A2	6	0.86025	0.58124	0.711461	16895	1	0.077264	0.10609	0.46174	1	4627	1	0.077264
COL6A3	6	0.36263	0.16543	0.342425	9820	2	-0.026824	0.046642	0.29896	1	2658	3	-0.026824
COL6A5	6	0.83816	0.54403	0.683104	16458	1	-0.023664	0.48608	0.83952	1	12123	2	-0.023664
COL6A6	6	0.071365	0.011913	0.068644	3614	3	-0.14562	0.20289	0.61951	1	7235	3	-0.14562
COL7A1	6	0.33488	0.14638	0.323082	9356	2	0.087929	0.86314	0.96357	1	17112	1	0.087929
COL8A1	6	0.4197	0.20571	0.393747	10724	2	0.02973	0.52534	0.86664	1	12763	1	0.02973
COL8A2	6	0.73326	0.4539	0.624013	14954	1	-0.04729	0.18547	0.59157	1	6779	2	-0.04729
COL9A1	6	0.54993	0.31124	0.494851	12805	2	0.083667	0.0017165	0.027871	1	273	3	0.083667
COL9A2	6	0.25317	0.10524	0.271639	7943	3	-0.083491	0.5441	0.8779	1	13076	2	-0.083491
COL9A3	6	0.018649	0.0020016	0.024796	1656	3	-0.21832	0.455	0.82257	1	11606	1	-0.21832
COLCA2	6	0.90033	0.65795	0.763965	17794	0	0.038678	0.36575	0.76209	1	10160	2	0.038678
COLEC10	6	0.13303	0.038061	0.153464	5101	2	-0.033391	0.4293	0.80146	1	11136	1	-0.033391
COLEC11	6	0.25475	0.10667	0.27369	7978	2	0.081911	0.51054	0.85637	1	12503	2	0.081911
COLEC12	6	0.19946	0.075757	0.232265	6667	3	-0.25225	0.76386	0.92917	1	15497	1	-0.25225
COLGALT1	6	0.95963	0.80754	0.861588	19290	0	0.28268	0.0038553	0.051583	1	450	5	0.28268
COLGALT2	6	0.56376	0.3287	0.512245	13048	2	-0.10462	0.63741	0.90014	1	14021	1	-0.10462
COLQ	6	0.056245	0.0078459	0.052953	3071	2	-0.061425	0.73583	0.92345	1	15142	1	-0.061425
COMMD1	6	0.18582	0.057661	0.187614	6356	3	-0.17942	0.077425	0.39401	1	3828	2	-0.17942
COMMD10	6	0.15255	0.048293	0.17852	5580	2	-0.15902	0.93653	0.98996	1	18671	0	-0.15902
