id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
Syce3	4	0.069686	0.18733	0.969655	3821	2	0.58454	0.58425	1	11860	0
Fdxacb1	4	0.069686	0.18733	0.969655	3822	2	0.22919	0.23247	1	4740	1
Olfr11	4	0.069686	0.18733	0.969655	3823	3	0.80323	0.80308	1	16430	0
Nudt1	4	0.069686	0.18733	0.969655	3824	3	0.8647	0.86452	1	17707	0
Cd86	4	0.069686	0.18733	0.969655	3825	2	0.0096105	0.01954	0.972836	378	1
Unc13a	4	0.069686	0.18733	0.969655	3826	2	0.92452	0.92458	1	18996	0
Ccl27b	4	0.069686	0.18733	0.969655	3827	2	0.3337	0.33309	1	6794	0
Fgf20	4	0.069686	0.18733	0.969655	3828	2	0.54109	0.54061	1	10946	0
Plek2	4	0.069686	0.18733	0.969655	3829	3	0.69528	0.69513	1	14166	0
Hddc2	4	0.069686	0.18733	0.969655	3830	3	0.87945	0.87938	1	18054	0
Tnpo1	4	0.069686	0.18733	0.969655	3831	2	0.76927	0.76914	1	15711	0
Fam206a	4	0.069686	0.18733	0.969655	3832	3	0.71413	0.7139	1	14571	0
Arhgef1	4	0.069686	0.18733	0.969655	3833	3	0.82704	0.82692	1	16924	0
Pkhd1	4	0.069686	0.18733	0.969655	3834	3	0.34421	0.34363	1	7010	0
Zpld1	4	0.069686	0.18733	0.969655	3835	2	0.75268	0.75258	1	15385	0
E030030I06Rik	4	0.069686	0.18733	0.969655	3836	2	0.49636	0.4959	1	10069	0
Il18bp	4	0.069686	0.18733	0.969655	3837	3	0.49386	0.49349	1	10021	0
AA986860	4	0.069686	0.18733	0.969655	3838	2	0.60924	0.60905	1	12400	0
Srgn	4	0.069686	0.18733	0.969655	3839	2	0.24062	0.24292	1	4973	1
Acot1	4	0.069686	0.18733	0.969655	3840	2	0.39962	0.3993	1	8118	0
Mipep	4	0.069686	0.18733	0.969655	3841	3	0.37298	0.37247	1	7571	0
Rest	4	0.069686	0.18733	0.969655	3842	2	0.17832	0.18707	1	3856	1
Slc6a4	4	0.069686	0.18733	0.969655	3843	3	0.68421	0.68416	1	13927	0
Spata25	4	0.069686	0.18733	0.969655	3844	3	0.47766	0.47736	1	9699	0
Me2	4	0.069686	0.18733	0.969655	3845	3	0.71549	0.71529	1	14598	0
Aif1	4	0.069686	0.18733	0.969655	3846	2	0.62471	0.62464	1	12726	0
Eci1	4	0.069686	0.18733	0.969655	3847	3	0.91261	0.9125	1	18727	0
SGR000121686.1_XPR003.1	1	0.070005	0.070038	0.962747	3848	1	0.93	0.93017	1	19107	0
Gm4907	4	0.070101	0.18803	0.969655	3849	2	0.41745	0.41715	1	8483	0
Sppl2c	4	0.070101	0.18803	0.969655	3850	1	0.062358	0.091004	0.977076	1872	1
Scgb2b2	4	0.070101	0.18803	0.969655	3851	2	0.3661	0.3656	1	7433	0
Ccdc62	4	0.070101	0.18803	0.969655	3852	3	0.93345	0.93342	1	19206	0
Galnt13	4	0.070101	0.18803	0.969655	3853	2	0.27983	0.28001	1	5737	1
Cecr2	4	0.070101	0.18803	0.969655	3854	1	0.040753	0.07229	0.972836	1491	1
Olfr866	4	0.070101	0.18803	0.969655	3855	2	0.4401	0.43981	1	8951	0
Olfr597	4	0.070101	0.18803	0.969655	3856	2	0.5065	0.50603	1	10281	0
Ecm1	4	0.070101	0.18803	0.969655	3857	3	0.93139	0.9314	1	19132	0
Olfr711	4	0.070101	0.18803	0.969655	3858	2	0.5934	0.59316	1	12063	0
Il1rn	4	0.070101	0.18803	0.969655	3859	3	0.0058351	0.012954	0.972836	239	1
Dynlt3	4	0.070101	0.18803	0.969655	3860	3	0.91746	0.91744	1	18838	0
Slc28a3	4	0.070101	0.18803	0.969655	3861	1	0.49796	0.49755	1	10101	0
Plekhs1	4	0.070101	0.18803	0.969655	3862	2	0.30595	0.30541	1	6238	1
Il2ra	4	0.070101	0.18803	0.969655	3863	2	0.40973	0.40941	1	8321	0
Atf7ip	4	0.070101	0.18803	0.969655	3864	2	0.042078	0.074465	0.972836	1534	1
Cyp2c70	4	0.070101	0.18803	0.969655	3865	2	0.68433	0.68428	1	13933	0
Msrb2	4	0.070101	0.18803	0.969655	3866	2	0.2451	0.24711	1	5055	1
Asb12	4	0.070101	0.18803	0.969655	3867	3	0.8553	0.85508	1	17509	0
Tas2r117	4	0.0706	0.18883	0.969655	3868	3	0.92911	0.92914	1	19071	0
Lage3	4	0.0706	0.18883	0.969655	3869	3	0.84306	0.84286	1	17281	0
Lurap1l	4	0.0706	0.18883	0.969655	3870	3	0.053109	0.083776	0.975808	1728	1
Pan2	4	0.0706	0.18883	0.969655	3871	3	0.89405	0.89397	1	18329	0
Tbkbp1	4	0.0706	0.18883	0.969655	3872	3	0.68033	0.6803	1	13855	0
Htr1a	4	0.0706	0.18883	0.969655	3873	3	0.78661	0.78645	1	16080	0
Tek	4	0.0706	0.18883	0.969655	3874	3	0.84612	0.84593	1	17324	0
Pgls	4	0.0706	0.18883	0.969655	3875	3	0.11754	0.13546	0.994266	2792	1
Tspan32	4	0.0706	0.18883	0.969655	3876	3	0.84306	0.84286	1	17290	0
Ltk	4	0.0706	0.18883	0.969655	3877	3	0.39644	0.39607	1	8058	0
Defb8	4	0.0706	0.18883	0.969655	3878	3	0.82096	0.82082	1	16805	0
Tceal1	4	0.0706	0.18883	0.969655	3879	3	0.69959	0.69943	1	14260	0
Jup	4	0.0706	0.18883	0.969655	3880	3	0.63447	0.63433	1	12940	0
Adamts16	4	0.0706	0.18883	0.969655	3881	3	0.22367	0.22741	1	4648	1
S100a3	4	0.0706	0.18883	0.969655	3882	3	0.80799	0.80783	1	16522	0
Tctex1d2	4	0.0706	0.18883	0.969655	3883	3	0.92911	0.92914	1	19089	0
Tmem207	4	0.0706	0.18883	0.969655	3884	3	0.48017	0.47987	1	9745	0
Aptx	4	0.0706	0.18883	0.969655	3885	3	0.89117	0.89109	1	18270	0
Vmn1r113	4	0.0706	0.18883	0.969655	3886	3	0.78103	0.78084	1	15963	0
Ammecr1l	4	0.0706	0.18883	0.969655	3887	3	0.87045	0.87025	1	17841	0
Foxi2	4	0.0706	0.18883	0.969655	3888	3	0.22195	0.22583	1	4615	1
3110007F17Rik	4	0.0706	0.18883	0.969655	3889	3	0.076843	0.10251	0.986944	2109	1
Il21r	4	0.0706	0.18883	0.969655	3890	3	0.82704	0.82692	1	16932	0
Ikzf4	4	0.0706	0.18883	0.969655	3891	3	0.84922	0.849	1	17405	0
Parva	4	0.070846	0.18921	0.969655	3892	2	0.35919	0.35866	1	7300	0
Olfr552	4	0.071083	0.18962	0.969655	3893	3	0.92892	0.92895	1	19060	0
SGR000122323.1_XPR003.1	1	0.071264	0.071296	0.963877	3894	1	0.92874	0.92894	1	19059	0
SGR000121848.1_XPR003.1	1	0.071264	0.071296	0.963877	3895	1	0.92874	0.92894	1	19058	0
Acvrl1	4	0.071707	0.19066	0.969655	3896	1	0.17885	0.18752	1	3866	1
Pebp1	4	0.071707	0.19066	0.969655	3897	1	0.47753	0.47723	1	9695	0
Mtx1	4	0.071707	0.19066	0.969655	3898	1	0.26868	0.26928	1	5515	1
Cyp2b23	4	0.071707	0.19066	0.969655	3899	1	0.83047	0.83039	1	17019	0
Plxnc1	4	0.071707	0.19066	0.969655	3900	2	0.46091	0.46065	1	9372	0
Eif4ebp2	4	0.071707	0.19066	0.969655	3901	3	0.90199	0.90196	1	18517	0
Olfr710	4	0.071707	0.19066	0.969655	3902	1	0.39983	0.39951	1	8123	0
Gdpgp1	4	0.071707	0.19066	0.969655	3903	2	0.35252	0.35194	1	7178	0
Lsp1	4	0.071707	0.19066	0.969655	3904	2	0.61473	0.61457	1	12522	0
Tmtc4	4	0.071707	0.19066	0.969655	3905	2	0.40722	0.40689	1	8272	0
Plet1	4	0.071707	0.19066	0.969655	3906	2	0.25655	0.25791	1	5273	1
Setdb2	4	0.071707	0.19066	0.969655	3907	3	0.91746	0.91744	1	18834	0
Olfr918	4	0.071707	0.19066	0.969655	3908	1	0.30143	0.30095	1	6155	1
Ttyh3	4	0.071707	0.19066	0.969655	3909	3	0.68362	0.68358	1	13915	0
Olfr177	4	0.071707	0.19066	0.969655	3910	3	0.49629	0.49584	1	10068	0
Sowahd	4	0.071707	0.19066	0.969655	3911	1	0.15848	0.16997	0.998265	3506	1
1700102P08Rik	4	0.071707	0.19066	0.969655	3912	2	0.25322	0.25474	1	5205	1
Cep250	4	0.071707	0.19066	0.969655	3913	2	0.32756	0.32697	1	6672	0
Nek7	4	0.071717	0.19069	0.969655	3914	2	0.32	0.31951	1	6531	0
Il2rb	4	0.071717	0.19069	0.969655	3915	2	0.86262	0.86241	1	17677	0
Agl	4	0.071767	0.19077	0.969655	3916	3	0.13761	0.15227	0.995199	3152	1
Hils1	4	0.072118	0.19137	0.969655	3917	3	0.0046752	0.010938	0.972836	201	1
Rag1	4	0.072118	0.19137	0.969655	3918	2	0.23048	0.23363	1	4772	1
Fyn	4	0.072118	0.19137	0.969655	3919	2	0.59114	0.59091	1	12016	0
Vmn1r185	4	0.072118	0.19137	0.969655	3920	3	0.30417	0.30366	1	6204	1
Sirpa	4	0.072118	0.19137	0.969655	3921	3	0.90749	0.90741	1	18639	0
Nags	4	0.072118	0.19137	0.969655	3922	2	0.045236	0.077601	0.972836	1601	1
Olfr1310	4	0.072118	0.19137	0.969655	3923	3	0.53472	0.53419	1	10819	0
Zfp426	4	0.072118	0.19137	0.969655	3924	2	0.59708	0.59685	1	12137	0
Spata31d1a	4	0.072118	0.19137	0.969655	3925	2	0.51807	0.5176	1	10510	0
Pramel1	4	0.072118	0.19137	0.969655	3926	3	0.1181	0.13592	0.994266	2803	1
Slc35a3	4	0.072118	0.19137	0.969655	3927	3	0.93139	0.9314	1	19120	0
Xaf1	4	0.072118	0.19137	0.969655	3928	2	0.72179	0.72165	1	14719	0
Krt14	4	0.072118	0.19137	0.969655	3929	2	0.36261	0.3621	1	7369	0
Magea3	4	0.072118	0.19137	0.969655	3930	3	0.67515	0.67511	1	13749	0
Fbxw21	4	0.072118	0.19137	0.969655	3931	3	0.90471	0.90463	1	18560	0
Tlr7	4	0.072118	0.19137	0.969655	3932	2	0.63072	0.63064	1	12857	0
Akt2	4	0.072118	0.19137	0.969655	3933	3	0.26984	0.27039	1	5539	1
Cyp4a12a	4	0.072118	0.19137	0.969655	3934	3	0.78958	0.78943	1	16119	0
Cd109	4	0.072118	0.19137	0.969655	3935	2	0.87646	0.87633	1	17968	0
Oas1h	4	0.072118	0.19137	0.969655	3936	2	0.077606	0.10313	0.986944	2124	1
Ankrd23	4	0.072118	0.19137	0.969655	3937	3	0.44516	0.44486	1	9055	0
Rab3d	4	0.072118	0.19137	0.969655	3938	3	0.58511	0.58482	1	11871	0
Ccdc116	4	0.072118	0.19137	0.969655	3939	2	0.39283	0.39241	1	7974	0
Apoc4	4	0.072118	0.19137	0.969655	3940	2	0.69225	0.69212	1	14104	0
Cdca4	4	0.072118	0.19137	0.969655	3941	2	0.83865	0.83848	1	17180	0
Abcg5	4	0.072118	0.19137	0.969655	3942	3	0.59495	0.59473	1	12097	0
Emp1	4	0.072449	0.19189	0.969655	3943	1	0.222	0.22587	1	4616	1
Lypla1	4	0.07252	0.19202	0.969655	3944	1	0.20135	0.20728	1	4253	1
SGR000121893.1_XPR003.1	1	0.072625	0.072668	0.964309	3945	1	0.92738	0.9276	1	19054	0
SGR000121785.1_XPR003.1	1	0.072625	0.072668	0.964309	3946	1	0.92738	0.9276	1	19055	0
SGR000121606.1_XPR003.1	1	0.072625	0.072668	0.964309	3947	1	0.92738	0.9276	1	19056	0
Trim14	4	0.07276	0.19242	0.969655	3948	2	0.66888	0.66883	1	13634	0
Slco1a4	4	0.07309	0.19296	0.969655	3949	3	0.78103	0.78084	1	15971	0
Igsf6	4	0.07309	0.19296	0.969655	3950	3	0.19725	0.20367	1	4189	1
Edem2	4	0.07309	0.19296	0.969655	3951	3	0.35808	0.35754	1	7282	0
Itga5	4	0.07309	0.19296	0.969655	3952	3	0.016029	0.03072	0.972836	607	1
Smtnl2	4	0.07309	0.19296	0.969655	3953	3	0.22994	0.23313	1	4756	1
Rnf219	4	0.07309	0.19296	0.969655	3954	3	0.78256	0.78238	1	15984	0
Spats1	4	0.07309	0.19296	0.969655	3955	3	0.78535	0.78521	1	16043	0
Brat1	4	0.07309	0.19296	0.969655	3956	3	0.87646	0.87633	1	17953	0
Spaca7	4	0.07309	0.19296	0.969655	3957	3	0.3583	0.35776	1	7287	0
D930015E06Rik	4	0.07309	0.19296	0.969655	3958	3	0.69618	0.69601	1	14187	0
Pth1r	4	0.07309	0.19296	0.969655	3959	3	0.8647	0.86452	1	17693	0
Abi3	4	0.07309	0.19296	0.969655	3960	3	0.78103	0.78084	1	15946	0
Serpinb3c	4	0.07309	0.19296	0.969655	3961	3	0.92452	0.92458	1	18978	0
Olfr559	4	0.07309	0.19296	0.969655	3962	3	0.92679	0.92686	1	19044	0
Dnah6	4	0.07309	0.19296	0.969655	3963	3	0.03928	0.069847	0.972836	1435	1
Reg3g	4	0.07309	0.19296	0.969655	3964	3	0.13937	0.1538	0.995199	3181	1
Myo16	4	0.07309	0.19296	0.969655	3965	3	0.53758	0.53706	1	10875	0
Qsox1	4	0.07309	0.19296	0.969655	3966	3	0.91502	0.91494	1	18797	0
Cgrrf1	4	0.07309	0.19296	0.969655	3967	3	0.29876	0.29834	1	6106	1
P3h4	4	0.07309	0.19296	0.969655	3968	3	0.41977	0.41941	1	8538	0
Slc25a51	4	0.07309	0.19296	0.969655	3969	3	0.75382	0.75373	1	15403	0
Tmem136	4	0.07309	0.19296	0.969655	3970	3	0.69266	0.69253	1	14116	0
Itga2	4	0.07309	0.19296	0.969655	3971	3	0.42997	0.42965	1	8754	0
Tshz2	4	0.07309	0.19296	0.969655	3972	3	0.41444	0.41413	1	8418	0
Mlc1	4	0.07309	0.19296	0.969655	3973	3	0.89918	0.8991	1	18489	0
Ddr2	4	0.07309	0.19296	0.969655	3974	3	0.72769	0.72756	1	14840	0
Olfr410	4	0.07309	0.19296	0.969655	3975	3	0.85223	0.85198	1	17457	0
Ubxn11	4	0.07309	0.19296	0.969655	3976	3	0.7513	0.7512	1	15359	0
Olfr849	4	0.07309	0.19296	0.969655	3977	3	0.62454	0.62446	1	12722	0
B3gat1	4	0.07309	0.19296	0.969655	3978	3	0.8647	0.86452	1	17713	0
Cnga3	4	0.07309	0.19296	0.969655	3979	3	0.87045	0.87025	1	17837	0
Nsfl1c	4	0.07309	0.19296	0.969655	3980	3	0.69447	0.69436	1	14151	0
Nxf2	4	0.07309	0.19296	0.969655	3981	3	0.34119	0.3406	1	6942	0
Oit1	4	0.07309	0.19296	0.969655	3982	3	0.35134	0.35077	1	7152	0
SGR000121434.1_XPR003.1	1	0.073296	0.073325	0.964842	3983	1	0.9267	0.92694	1	19011	0
Map7	4	0.073357	0.1934	0.969655	3984	1	0.05058	0.081794	0.974502	1686	1
Tbx5	4	0.073357	0.1934	0.969655	3985	3	0.37961	0.3791	1	7708	0
Clec2e	4	0.073357	0.1934	0.969655	3986	3	0.16182	0.17272	0.998973	3561	1
Olfr772	4	0.073357	0.1934	0.969655	3987	1	0.89918	0.8991	1	18482	0
Pcdh18	4	0.073357	0.1934	0.969655	3988	2	0.29911	0.29868	1	6113	1
Myo9a	4	0.073357	0.1934	0.969655	3989	1	0.42238	0.42208	1	8592	0
Ccdc102a	4	0.073357	0.1934	0.969655	3990	1	0.00073396	0.0021364	0.901293	48	1
Tbx6	4	0.073357	0.1934	0.969655	3991	2	0.17237	0.18189	1	3740	1
Tmem37	4	0.073357	0.1934	0.969655	3992	3	0.92452	0.92458	1	18977	0
Galnt5	4	0.073357	0.1934	0.969655	3993	1	0.18651	0.19424	1	3993	1
Pus3	4	0.073357	0.1934	0.969655	3994	2	0.55663	0.55608	1	11286	0
Mrps6	4	0.073357	0.1934	0.969655	3995	2	0.83209	0.83199	1	17039	0
Git1	4	0.073357	0.1934	0.969655	3996	2	0.30294	0.30243	1	6182	1
Zkscan2	4	0.073357	0.1934	0.969655	3997	2	0.15786	0.16943	0.998265	3493	1
Msrb3	4	0.073357	0.1934	0.969655	3998	3	0.87045	0.87025	1	17854	0
Tm2d2	4	0.073357	0.1934	0.969655	3999	2	0.87339	0.87323	1	17938	0
Mcm8	4	0.073371	0.19343	0.969655	4000	3	0.92663	0.92671	1	19010	0
Smek2	4	0.073371	0.19343	0.969655	4001	3	0.92663	0.92671	1	19009	0
Slc34a3	4	0.073385	0.19344	0.969655	4002	3	0.67036	0.6703	1	13657	0
SGR000121591.1_XPR003.1	1	0.073947	0.073969	0.969064	4003	1	0.92605	0.92632	1	19008	0
A630076J17Rik	4	0.074074	0.19455	0.970814	4004	2	0.82108	0.82095	1	16834	0
Vmn2r109	4	0.074074	0.19455	0.970814	4005	2	0.72475	0.72463	1	14781	0
Ugt1a7c	4	0.074122	0.19464	0.970814	4006	2	0.61696	0.61686	1	12570	0
Hcn2	4	0.074619	0.19543	0.970814	4007	2	0.25428	0.25576	1	5224	1
7420426K07Rik	4	0.074619	0.19543	0.970814	4008	2	0.51151	0.51099	1	10374	0
Fubp1	4	0.074619	0.19543	0.970814	4009	3	0.76621	0.76603	1	15677	0
Olfr853	4	0.074619	0.19543	0.970814	4010	3	0.13152	0.14711	0.994909	3037	1
Olfr357	4	0.074619	0.19543	0.970814	4011	2	0.33078	0.33022	1	6740	0
Anapc16	4	0.074619	0.19543	0.970814	4012	3	0.89405	0.89397	1	18370	0
Fam136a	4	0.074619	0.19543	0.970814	4013	2	0.54004	0.53957	1	10925	0
Rita1	4	0.074619	0.19543	0.970814	4014	3	0.27443	0.27479	1	5625	1
Cryba1	4	0.074619	0.19543	0.970814	4015	2	0.8677	0.86749	1	17816	0
Nap1l5	4	0.074619	0.19543	0.970814	4016	3	0.83711	0.83699	1	17140	0
Agmo	4	0.074619	0.19543	0.970814	4017	2	0.050969	0.082107	0.974502	1692	1
Ephb2	4	0.074619	0.19543	0.970814	4018	3	0.58294	0.58259	1	11828	0
Isoc2b	4	0.074619	0.19543	0.970814	4019	2	0.5241	0.5237	1	10616	0
Scd3	4	0.074619	0.19543	0.970814	4020	3	0.68328	0.68325	1	13909	0
Il16	4	0.074619	0.19543	0.970814	4021	3	0.92452	0.92458	1	18956	0
Lrrk1	4	0.074619	0.19543	0.970814	4022	3	0.13652	0.15133	0.995199	3132	1
Scgb2b7	4	0.074958	0.196	0.970814	4023	2	0.404	0.40372	1	8213	0
Olfr1140	4	0.074958	0.196	0.970814	4024	3	0.76195	0.76181	1	15574	0
Edn1	4	0.074958	0.196	0.970814	4025	1	0.43682	0.43646	1	8893	0
Ccdc27	4	0.074958	0.196	0.970814	4026	3	0.93028	0.93029	1	19109	0
Acta1	4	0.074958	0.196	0.970814	4027	1	0.0047761	0.011129	0.972836	206	1
Cypt12	4	0.074958	0.196	0.970814	4028	3	0.81766	0.81754	1	16746	0
Ces1d	4	0.074958	0.196	0.970814	4029	3	0.67594	0.67589	1	13761	0
Gng10	4	0.074958	0.196	0.970814	4030	2	0.35265	0.35208	1	7179	0
Lmo1	4	0.074958	0.196	0.970814	4031	3	0.31544	0.31499	1	6429	0
Rit1	4	0.074958	0.196	0.970814	4032	3	0.92911	0.92914	1	19064	0
Pms1	4	0.074958	0.196	0.970814	4033	2	0.0084594	0.017527	0.972836	336	2
Prdx4	4	0.074958	0.196	0.970814	4034	1	0.58273	0.58239	1	11822	0
AB124611	4	0.074958	0.196	0.970814	4035	1	0.65104	0.65097	1	13265	0
Dtx3	4	0.074958	0.196	0.970814	4036	2	0.73442	0.73424	1	14990	0
Sorcs3	4	0.074958	0.196	0.970814	4037	3	0.91746	0.91744	1	18829	0
Gpd1l	4	0.074958	0.196	0.970814	4038	2	0.28716	0.28704	1	5886	1
Defb19	4	0.074958	0.196	0.970814	4039	1	0.33281	0.33223	1	6780	0
Nmu	4	0.074958	0.196	0.970814	4040	1	0.024133	0.044415	0.972836	904	2
Trabd	4	0.074958	0.196	0.970814	4041	2	0.20427	0.20988	1	4305	1
Trp53tg5	4	0.074958	0.196	0.970814	4042	2	0.0015282	0.0042807	0.972836	85	2
Ptn	4	0.074958	0.196	0.970814	4043	2	0.37444	0.3739	1	7607	0
SGR000122125.1_XPR003.1	1	0.075327	0.075326	0.969064	4044	1	0.92467	0.92501	1	19003	0
Lrrc73	4	0.075647	0.19717	0.970814	4045	3	0.92435	0.92441	1	18955	0
Gzmm	4	0.075794	0.19742	0.970814	4046	3	0.74871	0.74856	1	15303	0
Vmn2r63	4	0.07581	0.19745	0.970814	4047	3	0.83383	0.8337	1	17096	0
Grm2	4	0.075832	0.19748	0.970814	4048	3	0.76457	0.7644	1	15633	0
Atxn10	4	0.075848	0.19751	0.970814	4049	3	0.47215	0.47182	1	9589	0
Tas2r107	4	0.075848	0.19751	0.970814	4050	3	0.46336	0.46306	1	9417	0
Fbxo48	4	0.075848	0.19751	0.970814	4051	3	0.47741	0.47709	1	9693	0
Fcrla	4	0.075848	0.19751	0.970814	4052	3	0.85223	0.85198	1	17464	0
Chst8	4	0.075848	0.19751	0.970814	4053	3	0.90749	0.90741	1	18662	0
Naaa	4	0.075848	0.19751	0.970814	4054	3	0.052429	0.083263	0.974502	1721	1
Kcnh3	4	0.075848	0.19751	0.970814	4055	3	0.55903	0.55848	1	11333	0
Ppp1r17	4	0.075848	0.19751	0.970814	4056	3	0.87646	0.87633	1	17956	0
Tas2r126	4	0.075848	0.19751	0.970814	4057	3	0.035097	0.062878	0.972836	1282	1
Rab44	4	0.075848	0.19751	0.970814	4058	3	0.6752	0.67516	1	13750	0
Rfwd3	4	0.075848	0.19751	0.970814	4059	3	0.35126	0.3507	1	7150	0
Icam5	4	0.075848	0.19751	0.970814	4060	3	0.6731	0.67306	1	13704	0
Hapln2	4	0.075848	0.19751	0.970814	4061	3	0.75981	0.75964	1	15528	0
Prkca	4	0.075848	0.19751	0.970814	4062	3	0.60673	0.6065	1	12342	0
Gtf2ird1	4	0.075848	0.19751	0.970814	4063	3	0.14362	0.15734	0.995363	3252	1
Mtg2	4	0.075848	0.19751	0.970814	4064	3	0.6701	0.67003	1	13652	0
Slc8b1	4	0.075848	0.19751	0.970814	4065	3	0.83047	0.83039	1	16974	0
Sftpa1	4	0.075848	0.19751	0.970814	4066	3	0.93237	0.93233	1	19166	0
Nrp1	4	0.075848	0.19751	0.970814	4067	3	0.86323	0.86302	1	17683	0
Dusp26	4	0.075848	0.19751	0.970814	4068	3	0.29177	0.29148	1	5973	1
Coprs	4	0.075848	0.19751	0.970814	4069	3	0.90749	0.90741	1	18627	0
Olfr1406	4	0.075848	0.19751	0.970814	4070	3	0.53436	0.53383	1	10813	0
Ndufs2	4	0.075848	0.19751	0.970814	4071	3	0.83711	0.83699	1	17161	0
Sult1c1	4	0.075848	0.19751	0.970814	4072	3	0.91746	0.91744	1	18842	0
Pcdha7	4	0.075848	0.19751	0.970814	4073	3	0.14659	0.15981	0.996281	3303	1
Serpina11	4	0.075848	0.19751	0.970814	4074	3	0.83711	0.83699	1	17167	0
Olfr1110	4	0.075848	0.19751	0.970814	4075	3	0.93345	0.93342	1	19205	0
Sec24a	4	0.075848	0.19751	0.970814	4076	3	0.25274	0.25426	1	5194	1
Tvp23b	4	0.075848	0.19751	0.970814	4077	3	0.59708	0.59685	1	12138	0
Tmem74b	4	0.076653	0.19878	0.970814	4078	2	0.23682	0.23941	1	4897	1
Mlana	4	0.076653	0.19878	0.970814	4079	1	0.37094	0.37048	1	7530	0
Lcmt2	4	0.076653	0.19878	0.970814	4080	2	0.11948	0.1371	0.994266	2825	1
Otop3	4	0.076653	0.19878	0.970814	4081	1	0.39597	0.3956	1	8045	0
Ppp1r16b	4	0.076653	0.19878	0.970814	4082	2	0.24964	0.25136	1	5130	1
Epgn	4	0.076653	0.19878	0.970814	4083	2	0.16642	0.17672	1	3637	1
Ppp1cc	4	0.076653	0.19878	0.970814	4084	3	0.48573	0.4854	1	9857	0
1500009L16Rik	4	0.076653	0.19878	0.970814	4085	3	0.2498	0.25152	1	5134	1
Elk1	4	0.076653	0.19878	0.970814	4086	1	0.47716	0.47683	1	9690	0
Kpna3	4	0.076653	0.19878	0.970814	4087	2	0.31235	0.31192	1	6370	1
Sbk1	4	0.076653	0.19878	0.970814	4088	3	0.82704	0.82692	1	16922	0
Krtap11-1	4	0.076653	0.19878	0.970814	4089	2	0.89918	0.8991	1	18484	0
Trmt5	4	0.076653	0.19878	0.970814	4090	3	0.93548	0.9354	1	19240	0
Gdi1	4	0.076653	0.19878	0.970814	4091	3	0.24739	0.24927	1	5097	1
Dkk2	4	0.076653	0.19878	0.970814	4092	2	0.63979	0.63971	1	13049	0
Vmn1r88	4	0.076653	0.19878	0.970814	4093	3	0.76352	0.76334	1	15604	0
Vac14	4	0.076653	0.19878	0.970814	4094	2	0.21813	0.22241	1	4550	1
Vmn1r104	4	0.076653	0.19878	0.970814	4095	3	0.73833	0.73815	1	15078	0
Ugt1a6b	4	0.07669	0.19883	0.970814	4096	2	0.17699	0.18587	1	3830	1
Rybp	4	0.076966	0.19931	0.970814	4097	3	0.047459	0.079302	0.972977	1636	1
Adrb2	4	0.076966	0.19931	0.970814	4098	3	0.46736	0.46699	1	9490	0
Gm11938	4	0.076966	0.19931	0.970814	4099	3	0.59448	0.59423	1	12088	0
Sft2d1	4	0.076966	0.19931	0.970814	4100	2	0.69679	0.69661	1	14199	0
Glp1r	4	0.076966	0.19931	0.970814	4101	2	0.79396	0.79383	1	16219	0
Vmn1r204	4	0.076966	0.19931	0.970814	4102	3	0.57399	0.5735	1	11639	0
Uts2b	4	0.076966	0.19931	0.970814	4103	3	0.38623	0.38574	1	7835	0
Hvcn1	4	0.076966	0.19931	0.970814	4104	3	0.59269	0.59246	1	12046	0
Irgm1	4	0.076966	0.19931	0.970814	4105	2	0.062551	0.091138	0.977076	1876	1
Spg21	4	0.076966	0.19931	0.970814	4106	3	0.63837	0.63823	1	13021	0
Trim6	4	0.076966	0.19931	0.970814	4107	3	0.15385	0.16598	0.998265	3421	1
Nnat	4	0.076966	0.19931	0.970814	4108	2	0.53323	0.53273	1	10790	0
Eri3	4	0.076966	0.19931	0.970814	4109	3	0.38953	0.38909	1	7904	0
Cisd2	4	0.076966	0.19931	0.970814	4110	2	0.36134	0.36085	1	7343	0
Smarce1	4	0.076966	0.19931	0.970814	4111	2	0.79566	0.79551	1	16277	0
Ttc39a	4	0.076966	0.19931	0.970814	4112	3	0.88827	0.88821	1	18237	0
Tmem45a2	4	0.076966	0.19931	0.970814	4113	3	0.87646	0.87633	1	17985	0
Olfr1320	4	0.076966	0.19931	0.970814	4114	3	0.85867	0.85839	1	17605	0
Serpina3m	4	0.076966	0.19931	0.970814	4115	3	0.37102	0.37055	1	7532	0
Olfr745	4	0.076966	0.19931	0.970814	4116	3	0.64606	0.64598	1	13164	0
Pabpn1l	4	0.076966	0.19931	0.970814	4117	2	0.46288	0.46259	1	9405	0
Hist1h2ak	4	0.077233	0.19973	0.972463	4118	3	0.72371	0.72358	1	14740	0
SGR000121990.1_XPR003.1	1	0.078441	0.078529	0.969655	4119	1	0.92156	0.9219	1	18919	0
SGR000122145.1_XPR003.1	1	0.078441	0.078529	0.969655	4120	1	0.92156	0.9219	1	18921	0
SGR000121577.1_XPR003.1	1	0.078441	0.078529	0.969655	4121	1	0.92156	0.9219	1	18920	0
Frmd8	4	0.078511	0.20186	0.972463	4122	1	0.030307	0.054793	0.972836	1126	1
Bsg	4	0.078511	0.20186	0.972463	4123	2	0.6233	0.62322	1	12691	0
